Ambito;ISO3;Area;Producto;Codigo del year;Year;Unidad;Valor;Simbolo;Descripcion del Simbolo
Cobertura de la tierra;PRK;Republica Popular Democratica de Corea;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;272.26;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;371.78;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Cultivos herbaceos;2020;2020;1000 ha;15890.23;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Cultivos herbaceos;2021;2021;1000 ha;15028.28;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Pastizales;2020;2020;1000 ha;17061;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Pastizales;2021;2021;1000 ha;20491.65;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Areas cubiertas por arboles;2020;2020;1000 ha;26772.26;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Areas cubiertas por arboles;2021;2021;1000 ha;29930.48;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Manglares;2020;2020;1000 ha;52.87;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Manglares;2021;2021;1000 ha;47.25;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Areas cubiertas por arbustos;2020;2020;1000 ha;25667.85;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Areas cubiertas por arbustos;2021;2021;1000 ha;20972.55;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;690.51;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;651.62;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Tierras deserticas;2020;2020;1000 ha;1388.35;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Tierras deserticas;2021;2021;1000 ha;254.06;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Nieve permanente y glaciares;2020;2020;1000 ha;0.14;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Nieve permanente y glaciares;2021;2021;1000 ha;0.21;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Cuerpos de aguas interiores;2020;2020;1000 ha;6162.55;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Cuerpos de aguas interiores;2021;2021;1000 ha;6210.12;E;Valor estimado
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;TZA;Republica Unida de Tanzania;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;REU;Reunion;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;7.64;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;15.72;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Cultivos herbaceos;2020;2020;1000 ha;9.25;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Cultivos herbaceos;2021;2021;1000 ha;9.48;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;REU;Reunion;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;REU;Reunion;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;REU;Reunion;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;REU;Reunion;Pastizales;2020;2020;1000 ha;50.34;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Pastizales;2021;2021;1000 ha;52.03;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Areas cubiertas por arboles;2020;2020;1000 ha;161.77;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Areas cubiertas por arboles;2021;2021;1000 ha;163.41;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Manglares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Manglares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Areas cubiertas por arbustos;2020;2020;1000 ha;5.93;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Areas cubiertas por arbustos;2021;2021;1000 ha;2.77;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;0.11;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;0.01;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;REU;Reunion;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;REU;Reunion;Tierras deserticas;2020;2020;1000 ha;14.02;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Tierras deserticas;2021;2021;1000 ha;5.64;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Cuerpos de aguas interiores;2020;2020;1000 ha;1.48;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Cuerpos de aguas interiores;2021;2021;1000 ha;1.49;E;Valor estimado
Cobertura de la tierra;REU;Reunion;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;REU;Reunion;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ROU;Rumania;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;415.48;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;499.62;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Cultivos herbaceos;2020;2020;1000 ha;8559.59;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Cultivos herbaceos;2021;2021;1000 ha;8279.09;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ROU;Rumania;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ROU;Rumania;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ROU;Rumania;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ROU;Rumania;Pastizales;2020;2020;1000 ha;4930.09;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Pastizales;2021;2021;1000 ha;5144.11;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Areas cubiertas por arboles;2020;2020;1000 ha;9016.97;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Areas cubiertas por arboles;2021;2021;1000 ha;9263.58;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Manglares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Manglares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Areas cubiertas por arbustos;2020;2020;1000 ha;3.19;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Areas cubiertas por arbustos;2021;2021;1000 ha;2.58;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;365.42;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;292.58;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ROU;Rumania;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ROU;Rumania;Tierras deserticas;2020;2020;1000 ha;210.01;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Tierras deserticas;2021;2021;1000 ha;23.48;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Cuerpos de aguas interiores;2020;2020;1000 ha;310.84;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Cuerpos de aguas interiores;2021;2021;1000 ha;306.56;E;Valor estimado
Cobertura de la tierra;ROU;Rumania;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ROU;Rumania;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;RWA;Rwanda;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;52.48;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;83.43;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Cultivos herbaceos;2020;2020;1000 ha;810.17;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Cultivos herbaceos;2021;2021;1000 ha;798.94;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;RWA;Rwanda;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;RWA;Rwanda;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;RWA;Rwanda;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;RWA;Rwanda;Pastizales;2020;2020;1000 ha;608.28;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Pastizales;2021;2021;1000 ha;603.42;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Areas cubiertas por arboles;2020;2020;1000 ha;451.01;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Areas cubiertas por arboles;2021;2021;1000 ha;586.82;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Manglares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Manglares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Areas cubiertas por arbustos;2020;2020;1000 ha;357.18;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Areas cubiertas por arbustos;2021;2021;1000 ha;266.12;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;42.51;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;36.56;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;RWA;Rwanda;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;RWA;Rwanda;Tierras deserticas;2020;2020;1000 ha;57.75;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Tierras deserticas;2021;2021;1000 ha;3.02;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Cuerpos de aguas interiores;2020;2020;1000 ha;159.82;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Cuerpos de aguas interiores;2021;2021;1000 ha;160.89;E;Valor estimado
Cobertura de la tierra;RWA;Rwanda;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;RWA;Rwanda;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESH;Sahara Occidental;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;4.38;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;5.35;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Cultivos herbaceos;2020;2020;1000 ha;0.15;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Cultivos herbaceos;2021;2021;1000 ha;0.13;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESH;Sahara Occidental;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESH;Sahara Occidental;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESH;Sahara Occidental;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESH;Sahara Occidental;Pastizales;2020;2020;1000 ha;0.38;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Pastizales;2021;2021;1000 ha;1.11;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Areas cubiertas por arboles;2020;2020;1000 ha;0.07;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Areas cubiertas por arboles;2021;2021;1000 ha;0.05;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Manglares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Manglares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Areas cubiertas por arbustos;2020;2020;1000 ha;10.59;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Areas cubiertas por arbustos;2021;2021;1000 ha;19.5;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;0.23;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;0.16;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Areas de vegetacion natural dispersa;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESH;Sahara Occidental;Areas de vegetacion natural dispersa;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESH;Sahara Occidental;Tierras deserticas;2020;2020;1000 ha;26841.66;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Tierras deserticas;2021;2021;1000 ha;26831.18;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Nieve permanente y glaciares;2020;2020;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Nieve permanente y glaciares;2021;2021;1000 ha;0;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Cuerpos de aguas interiores;2020;2020;1000 ha;5.14;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Cuerpos de aguas interiores;2021;2021;1000 ha;5.12;E;Valor estimado
Cobertura de la tierra;ESH;Sahara Occidental;Cuerpos de agua costera y zonas intermareales;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;ESH;Sahara Occidental;Cuerpos de agua costera y zonas intermareales;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Superficies artificiales (incluidas las zonas urbanas y conexas);2020;2020;1000 ha;1.19;E;Valor estimado
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Superficies artificiales (incluidas las zonas urbanas y conexas);2021;2021;1000 ha;1.79;E;Valor estimado
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Cultivos herbaceos;2020;2020;1000 ha;0.29;E;Valor estimado
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Cultivos herbaceos;2021;2021;1000 ha;0.1;E;Valor estimado
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Cultivos madereros;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Cultivos madereros;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Cultivos multiples o estratificados;2020;2020;1000 ha;;O;Valor ausente
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Cultivos multiples o estratificados;2021;2021;1000 ha;;O;Valor ausente
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Pastizales;2020;2020;1000 ha;7.03;E;Valor estimado
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Pastizales;2021;2021;1000 ha;6.69;E;Valor estimado
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Areas cubiertas por arboles;2020;2020;1000 ha;15.78;E;Valor estimado
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Areas cubiertas por arboles;2021;2021;1000 ha;15.42;E;Valor estimado
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Manglares;2020;2020;1000 ha;0.06;E;Valor estimado
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Manglares;2021;2021;1000 ha;0.03;E;Valor estimado
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Areas cubiertas por arbustos;2020;2020;1000 ha;0.75;E;Valor estimado
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Areas cubiertas por arbustos;2021;2021;1000 ha;1.2;E;Valor estimado
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2020;2020;1000 ha;0.02;E;Valor estimado
Cobertura de la tierra;KNA;Saint Kitts y Nevis;Vegetacion arbustiva y/o herbacea, acuatica o periodicamente inundada;2021;2021;1000 ha;0.03;E;Valor estimado
